gids,downloaded
0021200939,0
0021400724,0
0021300830,0
0021800003,0
0021800166,0
0021700460,0
0021400490,0
0021300695,0
0021200071,0
0021400055,0
0021200997,0
0021200494,0
0021300160,0
0021400905,0
0021500391,0
0021500218,0
0021300742,0
0021800948,0
0021300340,0
0021801192,0
0021201158,0
0021300921,0
0021800041,0
0021300232,0
0021300701,0
0021300491,0
0021800813,0
0021700965,0
0021500737,0
0021401226,0
0021700399,0
0021300665,0
0021200820,0
0021700344,0
0021201022,0
0021801198,0
0021400402,0
0021200753,0
0021700814,0
0021200294,0
0021800388,0
0021400812,0
0021800403,0
0021701183,0
0021500387,0
0021701043,0
0021700922,0
0021800288,0
0021300936,0
0021700110,0
0021300958,0
0021800022,0
0021500938,0
0021501003,0
0021801023,0
0021700278,0
0021500513,0
0021500487,0
0021300108,0
0021701137,0
0021700044,0
0021401186,0
0021200922,0
0021800182,0
0021800664,0
0021400437,0
0021300886,0
0021400218,0
0021500523,0
0021401141,0
0021700879,0
0021800526,0
0021500468,0
0021300314,0
0021800226,0
0021300132,0
0021300452,0
0021500753,0
0021500515,0
0021800200,0
0021200800,0
0021300360,0
0021800793,0
0021700790,0
0021400728,0
0021500674,0
0021500369,0
0021500516,0
0021300030,0
0021701057,0
0021300343,0
0021300917,0
0021700145,0
0021700842,0
0021501140,0
0021500944,0
0021300237,0
0021500333,0
0021500264,0
0021400286,0
0021800933,0
0021200132,0
0021201149,0
0021800069,0
0021500557,0
0021300845,0
0021400054,0
0021400014,0
0021401199,0
0021700263,0
0021501165,0
0021701162,0
0021301018,0
0021801038,0
0021500014,0
0021700236,0
0021800589,0
0021500380,0
0021700700,0
0021400566,0
0021200240,0
0021300175,0
0021200653,0
0021500214,0
0021500853,0
0021500940,0
0021500649,0
0021801043,0
0021500067,0
0021700941,0
0021500966,0
0021300020,0
0021300043,0
0021800417,0
0021500183,0
0021400454,0
0021300493,0
0021500084,0
0021401122,0
0021700237,0
0021501106,0
0021301103,0
0021400404,0
0021400671,0
0021800915,0
0021200336,0
0021300612,0
0021200254,0
0021701016,0
0021801150,0
0021501049,0
0021500756,0
0021800381,0
0021701073,0
0021800497,0
0021801065,0
0021200676,0
0021200606,0
0021400574,0
0021401190,0
0021700071,0
0021400436,0
0021401066,0
0021201140,0
0021201186,0
0021701158,0
0021700680,0
0021401132,0
0021800058,0
0021500200,0
0021800568,0
0021500609,0
0021500500,0
0021700889,0
0021800772,0
0021800214,0
0021501195,0
0021400056,0
0021300788,0
0021200824,0
0021800366,0
0021400570,0
0021500228,0
0021701036,0
0021401151,0
0021200246,0
0021800887,0
0021700761,0
0021400783,0
0021200170,0
0021400340,0
0021700250,0
0021200596,0
0021801221,0
0021500127,0
0021500076,0
0021700681,0
0021800519,0
0021700400,0
0021200054,0
0021800944,0
0021400292,0
0021701074,0
0021700113,0
0021701060,0
0021400419,0
0021200813,0
0021800351,0
0021300367,0
0021300186,0
0021400279,0
0021200531,0
0021201167,0
0021500253,0
0021500772,0
0021301212,0
0021300828,0
0021201007,0
0021700024,0
0021801069,0
0021401149,0
0021300866,0
0021300332,0
0021400192,0
0021800252,0
0021401070,0
0021700045,0
0021400305,0
0021300388,0
0021801132,0
0021301209,0
0021400767,0
0021801211,0
0021700930,0
0021501055,0
0021200415,0
0021800733,0
0021700063,0
0021500314,0
0021800258,0
0021200343,0
0021300754,0
0021301178,0
0021700244,0
0021400936,0
0021501211,0
0021301184,0
0021300753,0
0021201114,0
0021800545,0
0021800820,0
0021700454,0
0021800606,0
0021200966,0
0021401063,0
0021500780,0
0021200822,0
0021700646,0
0021800253,0
0021400987,0
0021300399,0
0021401004,0
0021301179,0
0021200033,0
0021701170,0
0021300893,0
0021700917,0
0021500006,0
0021200003,0
0021701082,0
0021200801,0
0021700769,0
0021400809,0
0021300311,0
0021700294,0
0021800083,0
0021400758,0
0021500318,0
0021201050,0
0021400028,0
0021400237,0
0021300105,0
0021200608,0
0021500241,0
0021400887,0
0021500322,0
0021200870,0
0021700152,0
0021500842,0
0021500436,0
0021500287,0
0021800225,0
0021700386,0
0021200887,0
0021200842,0
0021201045,0
0021400902,0
0021200714,0
0021700753,0
0021400048,0
0021201075,0
0021500890,0
0021800761,0
0021300873,0
0021400533,0
0021700204,0
0021301066,0
0021700859,0
0021200821,0
0021201153,0
0021701139,0
0021700190,0
0021200280,0
0021800643,0
0021300525,0
0021400714,0
0021800897,0
0021500676,0
0021801217,0
0021701075,0
0021501112,0
0021200458,0
0021300469,0
0021700920,0
0021300838,0
0021400019,0
0021300644,0
0021300939,0
0021701070,0
0021400370,0
0021801033,0
0021201024,0
0021500984,0
0021700285,0
0021801183,0
0021400011,0
0021700211,0
0021500764,0
0021200728,0
0021200311,0
0021301135,0
0021800537,0
0021701168,0
0021401208,0
0021400840,0
0021300825,0
0021200380,0
0021400381,0
0021200310,0
0021500580,0
0021701008,0
0021400619,0
0021300920,0
0021800385,0
0021400252,0
0021701088,0
0021200228,0
0021201112,0
0021200067,0
0021800728,0
0021200375,0
0021200669,0
0021200758,0
0021500667,0
0021300835,0
0021700135,0
0021500679,0
0021200774,0
0021400145,0
0021400915,0
0021800925,0
0021700261,0
0021701015,0
0021400833,0
0021500602,0
0021400830,0
0021700708,0
0021500046,0
0021201001,0
0021700098,0
0021400993,0
0021200055,0
0021400680,0
0021800239,0
0021800044,0
0021200066,0
0021800482,0
0021800358,0
0021500598,0
0021700558,0
0021700272,0
0021700336,0
0021200898,0
0021401121,0
0021800949,0
0021500691,0
0021200639,0
0021700375,0
0021800851,0
0021801111,0
0021301034,0
0021700894,0
0021700694,0
0021500813,0
0021400556,0
0021801042,0
0021300764,0
0021401170,0
0021400128,0
0021701227,0
0021200257,0
0021401014,0
0021501113,0
0021500147,0
0021700020,0
0021500035,0
0021400093,0
0021401174,0
0021800909,0
0021300507,0
0021200612,0
0021300225,0
0021300120,0
0021500534,0
0021500417,0
0021501085,0
0021700742,0
0021400730,0
0021701059,0
0021300559,0
0021300925,0
0021200057,0
0021500999,0
0021200430,0
0021400535,0
0021500392,0
0021200725,0
0021700159,0
0021500002,0
0021400015,0
0021200393,0
0021801076,0
0021800817,0
0021200482,0
0021500561,0
0021800691,0
0021800194,0
0021700311,0
0021700421,0
0021701198,0
0021200578,0
0021701030,0
0021500823,0
0021300680,0
0021201212,0
0021400003,0
0021300527,0
0021300248,0
0021400691,0
0021801006,0
0021500531,0
0021300302,0
0021501102,0
0021501026,0
0021300072,0
0021500069,0
0021500972,0
0021400288,0
0021400173,0
0021301009,0
0021501050,0
0021300867,0
0021700493,0
0021700025,0
0021800287,0
0021500396,0
0021701140,0
0021800171,0
0021300305,0
0021200049,0
0021800093,0
0021800980,0
0021300460,0
0021401018,0
0021500870,0
0021500546,0
0021300861,0
0021200739,0
0021400517,0
0021800046,0
0021300427,0
0021400263,0
0021401196,0
0021300406,0
0021800156,0
0021400693,0
0021801032,0
0021800208,0
0021700494,0
0021200752,0
0021800167,0
0021200339,0
0021801157,0
0021400094,0
0021400711,0
0021500446,0
0021800178,0
0021300337,0
0021500118,0
0021700146,0
0021700531,0
0021200520,0
0021700923,0
0021201003,0
0021700301,0
0021500711,0
0021701176,0
0021400262,0
0021800528,0
0021801007,0
0021400320,0
0021300112,0
0021500963,0
0021500959,0
0021701090,0
0021800574,0
0021800059,0
0021800985,0
0021201099,0
0021300542,0
0021801020,0
0021200373,0
0021800018,0
0021701149,0
0021200745,0
0021800937,0
0021301185,0
0021700410,0
0021501056,0
0021500594,0
0021300299,0
0021400397,0
0021300583,0
0021700119,0
0021800278,0
0021400391,0
0021700591,0
0021400332,0
0021200093,0
0021400469,0
0021501038,0
0021200633,0
0021400947,0
0021500104,0
0021300609,0
0021500277,0
0021300178,0
0021301065,0
0021500509,0
0021500709,0
0021801090,0
0021800732,0
0021300534,0
0021401086,0
0021200540,0
0021800094,0
0021200780,0
0021701020,0
0021800827,0
0021300420,0
0021300969,0
0021200101,0
0021400983,0
0021200673,0
0021700358,0
0021300430,0
0021300054,0
0021701134,0
0021800908,0
0021201048,0
0021800699,0
0021500225,0
0021300195,0
0021200560,0
0021500675,0
0021200644,0
0021500188,0
0021300816,0
0021200852,0
0021800900,0
0021301005,0
0021301063,0
0021800383,0
0021800688,0
0021800737,0
0021300183,0
0021300620,0
0021700409,0
0021500895,0
0021700979,0
0021400253,0
0021800558,0
0021500533,0
0021700114,0
0021700383,0
0021200687,0
0021700764,0
0021400795,0
0021300454,0
0021500319,0
0021800243,0
0021800510,0
0021400004,0
0021800152,0
0021300881,0
0021800855,0
0021200995,0
0021701190,0
0021401107,0
0021301074,0
0021700656,0
0021301117,0
0021200501,0
0021801137,0
0021300880,0
0021200907,0
0021800155,0
0021200268,0
0021500327,0
0021700802,0
0021500540,0
0021800245,0
0021400644,0
0021800721,0
0021800952,0
0021200742,0
0021700163,0
0021801214,0
0021200854,0
0021200881,0
0021300282,0
0021300548,0
0021801185,0
0021400281,0
0021301224,0
0021201185,0
0021700500,0
0021700687,0
0021201043,0
0021200989,0
0021800628,0
0021201006,0
0021400661,0
0021500389,0
0021400166,0
0021700497,0
0021700668,0
0021300431,0
0021501222,0
0021700520,0
0021300702,0
0021801203,0
0021200014,0
0021400698,0
0021400853,0
0021800498,0
0021700914,0
0021200897,0
0021201136,0
0021500964,0
0021500301,0
0021400115,0
0021400898,0
0021500848,0
0021701178,0
0021400002,0
0021500496,0
0021300972,0
0021500979,0
0021300750,0
0021500982,0
0021200245,0
0021200734,0
0021500186,0
0021700366,0
0021300852,0
0021200263,0
0021800146,0
0021700915,0
0021300581,0
0021700213,0
0021201090,0
0021800929,0
0021200473,0
0021800921,0
0021800299,0
0021800712,0
0021500653,0
0021400976,0
0021200166,0
0021200956,0
0021300143,0
0021700370,0
0021700080,0
0021201228,0
0021300383,0
0021700041,0
0021700673,0
0021200427,0
0021500018,0
0021500808,0
0021500342,0
0021701113,0
0021801077,0
0021400165,0
0021700018,0
0021800165,0
0021800099,0
0021701214,0
0021300139,0
0021201040,0
0021400709,0
0021500871,0
0021800766,0
0021501081,0
0021401016,0
0021800103,0
0021301170,0
0021401150,0
0021300551,0
0021500860,0
0021400499,0
0021300005,0
0021400405,0
0021500662,0
0021800607,0
0021800070,0
0021800653,0
0021400705,0
0021400306,0
0021200271,0
0021700659,0
0021401084,0
0021800106,0
0021200863,0
0021700082,0
0021700644,0
0021400507,0
0021400956,0
0021301078,0
0021500701,0
0021200790,0
0021200868,0
0021400523,0
0021200188,0
0021400355,0
0021201135,0
0021301192,0
0021300814,0
0021700372,0
0021500465,0
0021301171,0
0021800886,0
0021400912,0
0021500962,0
0021200172,0
0021800744,0
0021200259,0
0021800533,0
0021801014,0
0021200542,0
0021200699,0
0021801112,0
0021500087,0
0021200789,0
0021700289,0
0021700264,0
0021800326,0
0021401164,0
0021700038,0
0021400154,0
0021501129,0
0021300446,0
0021800947,0
0021700762,0
0021700604,0
0021701136,0
0021800668,0
0021401112,0
0021500348,0
0021701201,0
0021800349,0
0021801013,0
0021801018,0
0021700563,0
0021500330,0
0021700387,0
0021801224,0
0021700689,0
0021500862,0
0021400100,0
0021800368,0
0021200320,0
0021400611,0
0021200260,0
0021200149,0
0021400695,0
0021800767,0
0021700984,0
0021500165,0
0021200442,0
0021700466,0
0021700317,0
0021300053,0
0021800443,0
0021800159,0
0021500656,0
0021700797,0
0021700536,0
0021500126,0
0021400985,0
0021400752,0
0021800071,0
0021800692,0
0021700455,0
0021300882,0
0021501073,0
0021200658,0
0021800962,0
0021200214,0
0021200539,0
0021400200,0
0021701175,0
0021700451,0
0021200351,0
0021201056,0
0021500094,0
0021300924,0
0021500697,0
0021700055,0
0021800138,0
0021400873,0
0021301180,0
0021500801,0
0021800843,0
0021301004,0
0021201145,0
0021500739,0
0021800730,0
0021500338,0
0021400327,0
0021700593,0
0021700835,0
0021500433,0
0021800837,0
0021201067,0
0021500129,0
0021700463,0
0021200867,0
0021300405,0
0021300363,0
0021700837,0
0021700660,0
0021700699,0
0021800055,0
0021700156,0
0021300486,0
0021300805,0
0021400622,0
0021200187,0
0021301186,0
0021701076,0
0021300118,0
0021500809,0
0021300070,0
0021500946,0
0021501027,0
0021400937,0
0021800548,0
0021300552,0
0021500091,0
0021400168,0
0021801064,0
0021700910,0
0021200318,0
0021200139,0
0021300662,0
0021700208,0
0021200403,0
0021300116,0
0021201207,0
0021700617,0
0021800274,0
0021200340,0
0021400099,0
0021200814,0
0021800139,0
0021400274,0
0021800092,0
0021801159,0
0021300984,0
0021400652,0
0021500294,0
0021400247,0
0021500929,0
0021800102,0
0021700323,0
0021400212,0
0021200410,0
0021300292,0
0021700710,0
0021300643,0
0021800904,0
0021801229,0
0021400217,0
0021200959,0
0021300202,0
0021200549,0
0021400546,0
0021700751,0
0021200297,0
0021800302,0
0021400155,0
0021500698,0
0021300699,0
0021301046,0
0021700840,0
0021700070,0
0021700324,0
0021200905,0
0021300720,0
0021800806,0
0021401154,0
0021700096,0
0021800478,0
0021800697,0
0021801125,0
0021300760,0
0021300627,0
0021500579,0
0021700452,0
0021300091,0
0021300688,0
0021701099,0
0021700733,0
0021300856,0
0021500937,0
0021400043,0
0021800495,0
0021500089,0
0021300930,0
0021300012,0
0021800586,0
0021200524,0
0021300221,0
0021700291,0
0021401024,0
0021300894,0
0021500424,0
0021800711,0
0021400481,0
0021500043,0
0021200899,0
0021700724,0
0021800502,0
0021800809,0
0021700867,0
0021201016,0
0021700820,0
0021700834,0
0021401089,0
0021500371,0
0021200577,0
0021500762,0
0021801199,0
0021500142,0
0021700621,0
0021200576,0
0021300136,0
0021201194,0
0021301068,0
0021300355,0
0021700568,0
0021400738,0
0021300794,0
0021200050,0
0021300973,0
0021300663,0
0021300631,0
0021200830,0
0021700216,0
0021700107,0
0021700067,0
0021700634,0
0021700652,0
0021700125,0
0021700897,0
0021300651,0
0021500270,0
0021800972,0
0021800538,0
0021200124,0
0021300198,0
0021400182,0
0021200865,0
0021500221,0
0021300932,0
0021500965,0
0021400589,0
0021700620,0
0021201131,0
0021700233,0
0021500672,0
0021500499,0
0021500230,0
0021700996,0
0021500258,0
0021200571,0
0021700818,0
0021700857,0
0021700908,0
0021800134,0
0021501053,0
0021200389,0
0021300008,0
0021700667,0
0021200302,0
0021400153,0
0021400023,0
0021800869,0
0021300089,0
0021300897,0
0021200272,0
0021500352,0
0021400132,0
0021700743,0
0021400124,0
0021401050,0
0021200123,0
0021500795,0
0021400345,0
0021301116,0
0021800979,0
0021501216,0
0021800227,0
0021700601,0
0021400265,0
0021800647,0
0021300964,0
0021300869,0
0021500660,0
0021200056,0
0021500839,0
0021700413,0
0021300263,0
0021401079,0
0021400759,0
0021800748,0
0021500466,0
0021401169,0
0021300840,0
0021200449,0
0021300456,0
0021801008,0
0021200698,0
0021400029,0
0021400835,0
0021400388,0
0021400548,0
0021200428,0
0021501150,0
0021501151,0
0021200600,0
0021201134,0
0021300970,0
0021501207,0
0021800363,0
0021300848,0
0021300022,0
0021200284,0
0021800026,0
0021300896,0
0021800448,0
0021800880,0
0021300056,0
0021500589,0
0021200065,0
0021200282,0
0021300965,0
0021501185,0
0021300751,0
0021501013,0
0021300954,0
0021800408,0
0021300168,0
0021200356,0
0021301126,0
0021401001,0
0021401104,0
0021701112,0
0021500036,0
0021800977,0
0021200160,0
0021200717,0
0021800640,0
0021301166,0
0021400973,0
0021200645,0
0021801186,0
0021500535,0
0021200461,0
0021701199,0
0021401013,0
0021300536,0
0021800300,0
0021301075,0
0021200027,0
0021401090,0
0021500233,0
0021200079,0
0021300824,0
0021200615,0
0021400330,0
0021700794,0
0021700011,0
0021400514,0
0021800706,0
0021200920,0
0021200690,0
0021200951,0
0021800756,0
0021200308,0
0021200023,0
0021400750,0
0021700948,0
0021500353,0
0021500757,0
0021400375,0
0021501051,0
0021201076,0
0021700650,0
0021200694,0
0021400951,0
0021200408,0
0021400025,0
0021701093,0
0021300023,0
0021400063,0
0021200547,0
0021500692,0
0021800749,0
0021201093,0
0021301051,0
0021701079,0
0021700306,0
0021300511,0
0021800198,0
0021500357,0
0021700978,0
0021700784,0
0021300244,0
0021800582,0
0021500410,0
0021200321,0
0021700714,0
0021200592,0
0021500909,0
0021300036,0
0021701159,0
0021200059,0
0021800230,0
0021700177,0
0021400102,0
0021300723,0
0021800593,0
0021700242,0
0021300647,0
0021300097,0
0021701009,0
0021700949,0
0021501194,0
0021300945,0
0021400053,0
0021300888,0
0021301069,0
0021200502,0
0021701127,0
0021400112,0
0021301125,0
0021701182,0
0021500055,0
0021200705,0
0021500175,0
0021200660,0
0021400747,0
0021500504,0
0021401083,0
0021200585,0
0021700990,0
0021200635,0
0021800305,0
0021501031,0
0021300123,0
0021800048,0
0021400677,0
0021401008,0
0021301041,0
0021800185,0
0021801027,0
0021200558,0
0021700664,0
0021800591,0
0021800204,0
0021400658,0
0021300306,0
0021500491,0
0021500192,0
0021700111,0
0021201130,0
0021700580,0
0021800867,0
0021700899,0
0021800318,0
0021200157,0
0021501158,0
0021800496,0
0021201170,0
0021500886,0
0021201020,0
0021800242,0
0021300293,0
0021200488,0
0021300488,0
0021801160,0
0021501001,0
0021300727,0
0021500304,0
0021400504,0
0021300994,0
0021700701,0
0021300426,0
0021500626,0
0021800261,0
0021501202,0
0021301227,0
0021300148,0
0021200999,0
0021500211,0
0021301114,0
0021201087,0
0021700007,0
0021200534,0
0021300603,0
0021401217,0
0021500945,0
0021200921,0
0021501014,0
0021700876,0
0021700086,0
0021300390,0
0021700771,0
0021200763,0
0021200761,0
0021500869,0
0021200402,0
0021400260,0
0021501115,0
0021400907,0
0021301198,0
0021300146,0
0021501126,0
0021300556,0
0021800378,0
0021400712,0
0021700551,0
0021500062,0
0021200598,0
0021500825,0
0021700642,0
0021700219,0
0021800997,0
0021400721,0
0021700312,0
0021800819,0
0021300049,0
0021700120,0
0021800354,0
0021401061,0
0021300658,0
0021301188,0
0021800808,0
0021701150,0
0021401017,0
0021500167,0
0021201096,0
0021400348,0
0021301151,0
0021300705,0
0021300634,0
0021400944,0
0021400925,0
0021400602,0
0021200702,0
0021200732,0
0021800762,0
0021200471,0
0021800569,0
0021500556,0
0021800669,0
0021300274,0
0021500794,0
0021300234,0
0021400315,0
0021700496,0
0021801034,0
0021800998,0
0021400234,0
0021400361,0
0021300572,0
0021400013,0
0021200721,0
0021200219,0
0021700976,0
0021501153,0
0021200622,0
0021400232,0
0021401034,0
0021501023,0
0021300074,0
0021701131,0
0021801219,0
0021200265,0
0021300445,0
0021200947,0
0021500149,0
0021801175,0
0021801075,0
0021300253,0
0021700268,0
0021301070,0
0021300655,0
0021800700,0
0021301140,0
0021700686,0
0021300857,0
0021500261,0
0021200910,0
0021200397,0
0021300193,0
0021400075,0
0021300357,0
0021500887,0
0021200872,0
0021300670,0
0021400756,0
0021300066,0
0021300560,0
0021700796,0
0021700574,0
0021300142,0
0021200289,0
0021300408,0
0021400103,0
0021700935,0
0021400606,0
0021501203,0
0021400256,0
0021400933,0
0021401161,0
0021400117,0
0021800866,0
0021300679,0
0021300747,0
0021500637,0
0021200711,0
0021300319,0
0021300338,0
0021800885,0
0021201192,0
0021301002,0
0021701096,0
0021200765,0
0021200671,0
0021400708,0
0021200431,0
0021500868,0
0021500276,0
0021701163,0
0021700054,0
0021800572,0
0021200727,0
0021801172,0
0021300069,0
0021700138,0
0021500212,0
0021700402,0
0021201144,0
0021301029,0
0021700651,0
0021500829,0
0021700207,0
0021400948,0
0021700628,0
0021400729,0
0021300806,0
0021700692,0
0021300779,0
0021401180,0
0021800753,0
0021200099,0
0021200020,0
0021300968,0
0021400908,0
0021400341,0
0021300352,0
0021300339,0
0021800205,0
0021801101,0
0021301175,0
0021300273,0
0021300252,0
0021700572,0
0021500936,0
0021800073,0
0021500152,0
0021800747,0
0021500923,0
0021200574,0
0021401131,0
0021200553,0
0021300475,0
0021700961,0
0021700535,0
0021400851,0
0021200387,0
0021400316,0
0021300386,0
0021300457,0
0021700793,0
0021700432,0
0021400603,0
0021700228,0
0021801103,0
0021200404,0
0021300916,0
0021200514,0
0021400353,0
0021400884,0
0021300223,0
0021200984,0
0021700904,0
0021400615,0
0021500291,0
0021200773,0
0021800609,0
0021800646,0
0021301156,0
0021400628,0
0021400522,0
0021800618,0
0021300230,0
0021300569,0
0021200018,0
0021500150,0
0021800553,0
0021701106,0
0021200210,0
0021200377,0
0021500503,0
0021700712,0
0021701004,0
0021400794,0
0021400503,0
0021200971,0
0021500029,0
0021700416,0
0021800345,0
0021200787,0
0021701111,0
0021500543,0
0021700809,0
0021401225,0
0021400270,0
0021200346,0
0021400664,0
0021500103,0
0021300169,0
0021301080,0
0021400083,0
0021400631,0
0021800765,0
0021500600,0
0021800971,0
0021200616,0
0021700166,0
0021300777,0
0021200914,0
0021500437,0
0021300145,0
0021800451,0
0021500569,0
0021300094,0
0021400008,0
0021300487,0
0021300051,0
0021400791,0
0021200584,0
0021300349,0
0021400554,0
0021400906,0
0021800987,0
0021300283,0
0021200640,0
0021700343,0
0021500995,0
0021400751,0
0021700206,0
0021700353,0
0021300543,0
0021800149,0
0021800592,0
0021500406,0
0021400046,0
0021700597,0
0021400495,0
0021500413,0
0021500567,0
0021301040,0
0021200746,0
0021700373,0
0021200595,0
0021500119,0
0021200637,0
0021300298,0
0021200150,0
0021300513,0
0021400160,0
0021400137,0
0021401192,0
0021300422,0
0021300553,0
0021500605,0
0021700695,0
0021200793,0
0021700051,0
0021500796,0
0021700465,0
0021300522,0
0021701100,0
0021200879,0
0021801059,0
0021800331,0
0021200127,0
0021800173,0
0021200104,0
0021300885,0
0021201104,0
0021400242,0
0021300555,0
0021300045,0
0021500372,0
0021200627,0
0021300115,0
0021700507,0
0021800969,0
0021701011,0
0021400275,0
0021800489,0
0021400718,0
0021500345,0
0021500275,0
0021700486,0
0021200772,0
0021800872,0
0021700886,0
0021500889,0
0021400462,0
0021200204,0
0021500924,0
0021500484,0
0021701209,0
0021300372,0
0021300599,0
0021500238,0
0021501171,0
0021501059,0
0021500537,0
0021300268,0
0021700072,0
0021400636,0
0021800539,0
0021200114,0
0021800174,0
0021201173,0
0021200291,0
0021500981,0
0021800108,0
0021800877,0
0021300768,0
0021500983,0
0021800655,0
0021501082,0
0021800624,0
0021800275,0
0021201178,0
0021200390,0
0021800881,0
0021200333,0
0021201101,0
0021400415,0
0021800939,0
0021201120,0
0021200692,0
0021200231,0
0021700103,0
0021800984,0
0021300476,0
0021500683,0
0021400938,0
0021300746,0
0021700645,0
0021701135,0
0021501052,0
0021700931,0
0021701161,0
0021500893,0
0021400743,0
0021700471,0
0021500803,0
0021200274,0
0021200603,0
0021200815,0
0021201218,0
0021700429,0
0021300660,0
0021300086,0
0021200111,0
0021300294,0
0021500549,0
0021200900,0
0021700928,0
0021300162,0
0021400314,0
0021300404,0
0021801149,0
0021700498,0
0021300341,0
0021800846,0
0021701143,0
0021300826,0
0021401116,0
0021200882,0
0021700314,0
0021500290,0
0021800157,0
0021800212,0
0021400788,0
0021800270,0
0021701186,0
0021200597,0
0021500343,0
0021201071,0
0021400427,0
0021800382,0
0021400882,0
0021201175,0
0021800015,0
0021700095,0
0021500643,0
0021401046,0
0021401209,0
0021300712,0
0021500394,0
0021401146,0
0021200958,0
0021400057,0
0021500023,0
0021200344,0
0021800654,0
0021501116,0
0021500393,0
0021501182,0
0021400459,0
0021800479,0
0021301177,0
0021700665,0
0021300037,0
0021300957,0
0021200358,0
0021700326,0
0021500754,0
0021800913,0
0021400961,0
0021400807,0
0021201152,0
0021500028,0
0021800193,0
0021400493,0
0021200450,0
0021700417,0
0021400526,0
0021200992,0
0021400474,0
0021801151,0
0021301134,0
0021800053,0
0021800088,0
0021800176,0
0021500817,0
0021500727,0
0021200392,0
0021701152,0
0021701025,0
0021701109,0
0021501176,0
0021400352,0
0021800583,0
0021500495,0
0021701187,0
0021200678,0
0021800784,0
0021300101,0
0021200835,0
0021700035,0
0021501090,0
0021200220,0
0021700791,0
0021800943,0
0021300301,0
0021200094,0
0021200486,0
0021300387,0
0021400227,0
0021500985,0
0021501057,0
0021800474,0
0021501074,0
0021700234,0
0021500453,0
0021500849,0
0021200353,0
0021800158,0
0021200932,0
0021300327,0
0021700106,0
0021400309,0
0021800602,0
0021800810,0
0021400433,0
0021401073,0
0021200832,0
0021500266,0
0021200156,0
0021800410,0
0021400540,0
0021701211,0
0021201106,0
0021700522,0
0021300318,0
0021700053,0
0021800021,0
0021801166,0
0021700079,0
0021300716,0
0021300382,0
0021500112,0
0021700127,0
0021301086,0
0021500994,0
0021700868,0
0021200889,0
0021800508,0
0021801003,0
0021700987,0
0021200253,0
0021300466,0
0021201089,0
0021200777,0
0021200350,0
0021700187,0
0021400911,0
0021800648,0
0021300566,0
0021500110,0
0021500722,0
0021800292,0
0021200086,0
0021300910,0
0021400498,0
0021800163,0
0021500131,0
0021500099,0
0021500741,0
0021300871,0
0021500789,0
0021300545,0
0021300981,0
0021401094,0
0021300798,0
0021500354,0
0021300809,0
0021400197,0
0021501161,0
0021300479,0
0021300119,0
0021500378,0
0021200025,0
0021400945,0
0021500591,0
0021500262,0
0021800950,0
0021401228,0
0021500488,0
0021200750,0
0021301110,0
0021701019,0
0021200817,0
0021400201,0
0021800107,0
0021700359,0
0021700674,0
0021200662,0
0021400999,0
0021400287,0
0021701085,0
0021400896,0
0021800104,0
0021500760,0
0021700907,0
0021300898,0
0021800339,0
0021201221,0
0021400492,0
0021800494,0
0021701063,0
0021800333,0
0021200437,0
0021800406,0
0021400843,0
0021400921,0
0021800991,0
0021800444,0
0021800209,0
0021400078,0
0021800371,0
