gids,downloaded
0021300087,0
0021700154,0
0021300676,0
0021500096,0
0021400366,0
0021801208,0
0021401136,0
0021400681,0
0021701068,0
0021201038,0
0021400297,0
0021701032,0
0021500443,0
0021801178,0
0021200213,0
0021400856,0
0021500243,0
0021501096,0
0021800597,0
0021700735,0
0021200184,0
0021400954,0
0021500201,0
0021500526,0
0021200730,0
0021800531,0
0021800019,0
0021800861,0
0021400650,0
0021501130,0
0021700112,0
0021300786,0
0021701071,0
0021500474,0
0021500954,0
0021800771,0
0021700354,0
0021200391,0
0021401029,0
0021200048,0
0021401108,0
0021800795,0
0021700427,0
0021700174,0
0021700985,0
0021700029,0
0021201227,0
0021500882,0
0021400972,0
0021400720,0
0021500146,0
0021400766,0
0021500928,0
0021400952,0
0021201147,0
0021300395,0
0021700981,0
0021500197,0
0021800990,0
0021500574,0
0021800963,0
0021400981,0
0021500395,0
0021500586,0
0021200819,0
0021500045,0
0021700296,0
0021200562,0
0021400268,0
0021200454,0
0021500541,0
0021700942,0
0021200141,0
0021300366,0
0021500847,0
0021200313,0
0021400064,0
0021300024,0
0021200803,0
0021200631,0
0021700422,0
0021500833,0
0021300879,0
0021500015,0
0021400487,0
0021201032,0
0021800034,0
0021700345,0
0021700638,0
0021800486,0
0021500861,0
0021300731,0
0021401059,0
0021700741,0
0021701200,0
0021300765,0
0021200781,0
0021301221,0
0021200026,0
0021500390,0
0021800005,0
0021200120,0
0021500085,0
0021200795,0
0021200045,0
0021400935,0
0021700474,0
0021501060,0
0021201053,0
0021800856,0
0021400346,0
0021700739,0
0021800290,0
0021500398,0
0021300170,0
0021700249,0
0021300648,0
0021700247,0
0021400645,0
0021800010,0
0021400587,0
0021400017,0
0021500987,0
0021700648,0
0021400867,0
0021200154,0
0021400675,0
0021300176,0
0021201201,0
0021401118,0
0021300626,0
0021800736,0
0021701039,0
0021400363,0
0021300983,0
0021300650,0
0021501173,0
0021700084,0
0021400133,0
0021300055,0
0021300121,0
0021200244,0
0021400123,0
0021400422,0
0021400742,0
0021801191,0
0021401100,0
0021400800,0
0021301148,0
0021500554,0
0021500841,0
0021300377,0
0021800918,0
0021300902,0
0021501198,0
0021500678,0
0021700819,0
0021200609,0
0021800457,0
0021500324,0
0021500382,0
0021700074,0
0021800307,0
0021300434,0
0021300589,0
0021700936,0
0021800432,0
0021800973,0
0021300290,0
0021500254,0
0021400665,0
0021800183,0
0021200933,0
0021200860,0
0021400142,0
0021200398,0
0021400429,0
0021400544,0
0021400839,0
0021800348,0
0021300876,0
0021400074,0
0021700716,0
0021300472,0
0021300773,0
0021400096,0
0021300124,0
0021400122,0
0021701221,0
0021400452,0
0021300025,0
0021200641,0
0021400500,0
0021300167,0
0021500857,0
0021300307,0
0021500123,0
0021700274,0
0021700688,0
0021800570,0
0021700975,0
0021800184,0
0021500016,0
0021700766,0
0021701018,0
0021500859,0
0021300184,0
0021501191,0
0021700549,0
0021800902,0
0021800090,0
0021800213,0
0021400550,0
0021700157,0
0021200434,0
0021701037,0
0021701003,0
0021700609,0
0021400859,0
0021700118,0
0021300436,0
0021400018,0
0021700841,0
0021300127,0
0021400059,0
0021700663,0
0021200759,0
0021300158,0
0021300905,0
0021200493,0
0021500166,0
0021801124,0
0021700583,0
0021400434,0
0021800268,0
0021200652,0
0021200980,0
0021301215,0
0021700411,0
0021501029,0
0021500423,0
0021700657,0
0021701047,0
0021400686,0
0021800232,0
0021300489,0
0021400538,0
0021300400,0
0021400359,0
0021301176,0
0021500752,0
0021800865,0
0021400968,0
0021201034,0
0021500359,0
0021200572,0
0021700258,0
0021400130,0
0021500299,0
0021800514,0
0021700140,0
0021200472,0
0021800920,0
0021700635,0
0021700019,0
0021500132,0
0021701040,0
0021701095,0
0021401037,0
0021201208,0
0021700189,0
0021700320,0
0021400595,0
0021801071,0
0021700881,0
0021300279,0
0021301223,0
0021500650,0
0021200465,0
0021400037,0
0021400988,0
0021500575,0
0021800751,0
0021200432,0
0021700852,0
0021300330,0
0021501042,0
0021500207,0
0021500311,0
0021300789,0
0021800600,0
0021500467,0
0021700554,0
0021700823,0
0021200857,0
0021800051,0
0021500136,0
0021700856,0
0021801164,0
0021201150,0
0021700831,0
0021700676,0
0021700217,0
0021700675,0
0021400657,0
0021401069,0
0021500590,0
0021400919,0
0021800097,0
0021500108,0
0021500615,0
0021500138,0
0021700477,0
0021300997,0
0021400754,0
0021800517,0
0021300276,0
0021400638,0
0021500544,0
0021300389,0
0021300546,0
0021701072,0
0021500877,0
0021300590,0
0021701089,0
0021701052,0
0021200532,0
0021200151,0
0021701091,0
0021300481,0
0021400848,0
0021700436,0
0021200361,0
0021200798,0
0021400521,0
0021300068,0
0021301073,0
0021801227,0
0021700552,0
0021200925,0
0021300878,0
0021800370,0
0021700179,0
0021300562,0
0021500956,0
0021400941,0
0021400927,0
0021300950,0
0021500955,0
0021700061,0
0021200888,0
0021800469,0
0021401021,0
0021700212,0
0021500775,0
0021200345,0
0021400148,0
0021800386,0
0021400333,0
0021300235,0
0021400365,0
0021800425,0
0021401062,0
0021501006,0
0021500124,0
0021400111,0
0021401125,0
0021300725,0
0021401110,0
0021801041,0
0021800859,0
0021500595,0
0021200374,0
0021201078,0
0021400114,0
0021700977,0
0021300799,0
0021300141,0
0021200038,0
0021300570,0
0021700521,0
0021501087,0
0021400225,0
0021300229,0
0021400207,0
0021200689,0
0021200634,0
0021301168,0
0021500463,0
0021200756,0
0021400258,0
0021800377,0
0021500627,0
0021700016,0
0021700158,0
0021300257,0
0021400773,0
0021800873,0
0021701123,0
0021700302,0
0021700627,0
0021400501,0
0021700195,0
0021201127,0
0021300693,0
0021200293,0
0021500725,0
0021801002,0
0021201063,0
0021200791,0
0021700736,0
0021800347,0
0021300083,0
0021801096,0
0021201123,0
0021800905,0
0021801010,0
0021200283,0
0021800421,0
0021700303,0
0021201095,0
0021201162,0
0021500770,0
0021400373,0
0021801009,0
0021700196,0
0021801205,0
0021300463,0
0021200409,0
0021700998,0
0021800056,0
0021500405,0
0021801147,0
0021800356,0
0021300691,0
0021700672,0
0021200322,0
0021700440,0
0021700361,0
0021401048,0
0021800361,0
0021300538,0
0021800396,0
0021300437,0
0021400240,0
0021500259,0
0021200487,0
0021400858,0
0021300575,0
0021700168,0
0021700109,0
0021400510,0
0021800614,0
0021300645,0
0021200371,0
0021501190,0
0021300685,0
0021700966,0
0021700602,0
0021201059,0
0021501039,0
0021801223,0
0021200143,0
0021500621,0
0021500905,0
0021400598,0
0021700655,0
0021500223,0
0021300541,0
0021700182,0
0021300929,0
0021700715,0
0021800696,0
0021800376,0
0021800035,0
0021200085,0
0021400583,0
0021801051,0
0021800676,0
0021300401,0
0021200062,0
0021200262,0
0021500286,0
0021800976,0
0021400052,0
0021700342,0
0021300889,0
0021301157,0
0021301028,0
0021700321,0
0021300153,0
0021200483,0
0021700510,0
0021300815,0
0021200826,0
0021500577,0
0021801052,0
0021201138,0
0021201083,0
0021300200,0
0021801197,0
0021400667,0
0021800315,0
0021701180,0
0021500941,0
0021300347,0
0021500612,0
0021201213,0
0021800286,0
0021701092,0
0021800050,0
0021200751,0
0021700788,0
0021300073,0
0021300439,0
0021500681,0
0021700186,0
0021301038,0
0021401043,0
0021400357,0
0021701028,0
0021300682,0
0021800397,0
0021500888,0
0021301105,0
0021800140,0
0021700001,0
0021700637,0
0021801084,0
0021400248,0
0021700636,0
0021400918,0
0021300732,0
0021400782,0
0021800764,0
0021400594,0
0021300017,0
0021200158,0
0021300524,0
0021400792,0
0021400726,0
0021800701,0
0021300250,0
0021701084,0
0021501032,0
0021800008,0
0021700541,0
0021401130,0
0021300767,0
0021200632,0
0021501072,0
0021400823,0
0021800584,0
0021400775,0
0021400328,0
0021300516,0
0021201098,0
0021800218,0
0021200766,0
0021200726,0
0021700608,0
0021400061,0
0021500313,0
0021700192,0
0021200511,0
0021700042,0
0021801089,0
0021400891,0
0021500117,0
0021200810,0
0021701026,0
0021700855,0
0021700993,0
0021800769,0
0021300602,0
0021800420,0
0021201129,0
0021500881,0
0021300887,0
0021800295,0
0021300738,0
0021800244,0
0021700133,0
0021300895,0
0021701219,0
0021501133,0
0021801127,0
0021200611,0
0021400084,0
0021400384,0
0021801092,0
0021301060,0
0021301032,0
0021200988,0
0021500799,0
0021500168,0
0021800251,0
0021200106,0
0021300962,0
0021800567,0
0021401098,0
0021401135,0
0021400787,0
0021401033,0
0021300600,0
0021500050,0
0021400960,0
0021200006,0
0021700557,0
0021400748,0
0021500582,0
0021800956,0
0021500092,0
0021300423,0
0021700697,0
0021401156,0
0021800433,0
0021800975,0
0021300657,0
0021200883,0
0021300059,0
0021501100,0
0021300533,0
0021500009,0
0021700059,0
0021800081,0
0021500680,0
0021700384,0
0021300890,0
0021200155,0
0021501101,0
0021401038,0
0021800293,0
0021400151,0
0021500059,0
0021400135,0
0021200567,0
0021300804,0
0021301042,0
0021500283,0
0021801121,0
0021300520,0
0021700248,0
0021400980,0
0021700989,0
0021200908,0
0021201151,0
0021500830,0
0021700405,0
0021500974,0
0021800834,0
0021200400,0
0021201161,0
0021700446,0
0021400185,0
0021300573,0
0021301062,0
0021301006,0
0021801130,0
0021500109,0
0021500949,0
0021500915,0
0021700199,0
0021300441,0
0021801067,0
0021200273,0
0021801226,0
0021201027,0
0021300368,0
0021501183,0
0021500548,0
0021500143,0
0021400323,0
0021800043,0
0021501201,0
0021301003,0
0021300635,0
0021500750,0
0021201160,0
0021300291,0
0021500866,0
0021200797,0
0021300636,0
0021800831,0
0021700012,0
0021800799,0
0021200628,0
0021200659,0
0021501043,0
0021400326,0
0021400294,0
0021800329,0
0021400529,0
0021300251,0
0021801116,0
0021400085,0
0021500550,0
0021500935,0
0021801055,0
0021700882,0
0021500323,0
0021301023,0
0021800750,0
0021500619,0
0021701035,0
0021700643,0
0021700747,0
0021800573,0
0021501034,0
0021400524,0
0021700890,0
0021700066,0
0021300707,0
0021500798,0
0021800084,0
0021500864,0
0021300637,0
0021201229,0
0021801190,0
0021400789,0
0021500920,0
0021200249,0
0021200013,0
0021200516,0
0021400519,0
0021500884,0
0021800981,0
0021800601,0
0021300989,0
0021200235,0
0021500217,0
0021700696,0
0021700968,0
0021200855,0
0021300862,0
0021201046,0
0021201100,0
0021200853,0
0021700022,0
0021800511,0
0021700988,0
0021400259,0
0021400895,0
0021500918,0
0021201073,0
0021301172,0
0021401015,0
0021500071,0
0021301133,0
0021500019,0
0021801106,0
0021700396,0
0021500875,0
0021300197,0
0021200856,0
0021500128,0
0021301149,0
0021301181,0
0021201035,0
0021800398,0
0021800611,0
0021400534,0
0021200177,0
0021300940,0
0021700548,0
0021301015,0
0021500170,0
0021501159,0
0021800860,0
0021300433,0
0021800127,0
0021701213,0
0021500039,0
0021500381,0
0021700504,0
0021801218,0
0021700164,0
0021401163,0
0021800441,0
0021501172,0
0021400042,0
0021400073,0
0021200764,0
0021400719,0
0021300324,0
0021200119,0
0021700821,0
0021701078,0
0021500782,0
0021200401,0
0021501103,0
0021700218,0
0021300063,0
0021200012,0
0021500194,0
0021200329,0
0021400216,0
0021301195,0
0021800708,0
0021500931,0
0021300014,0
0021300624,0
0021200941,0
0021300623,0
0021300576,0
0021500288,0
0021700529,0
0021400732,0
0021700439,0
0021300591,0
0021800101,0
0021800507,0
0021300102,0
0021401093,0
0021500818,0
0021300531,0
0021500858,0
0021400039,0
0021700567,0
0021501148,0
0021700745,0
0021800605,0
0021400527,0
0021700780,0
0021800130,0
0021500317,0
0021200590,0
0021501018,0
0021800911,0
0021500704,0
0021300728,0
0021300505,0
0021500607,0
0021500778,0
0021200504,0
0021800849,0
0021301026,0
0021300621,0
0021200674,0
0021800128,0
0021700298,0
0021400869,0
0021300227,0
0021701179,0
0021200610,0
0021400189,0
0021501168,0
0021301091,0
0021301207,0
0021801120,0
0021800284,0
0021300122,0
0021300785,0
0021800400,0
0021400098,0
0021200666,0
0021800639,0
0021401003,0
0021800379,0
0021400785,0
0021400997,0
0021800579,0
0021500539,0
0021800291,0
0021300708,0
0021701115,0
0021500490,0
0021500195,0
0021800690,0
0021700737,0
0021800787,0
0021701148,0
0021200081,0
0021400922,0
0021400996,0
0021301095,0
0021200300,0
0021500140,0
0021501166,0
0021301152,0
0021701129,0
0021701160,0
0021501086,0
0021800484,0
0021300272,0
0021800063,0
0021500421,0
0021300836,0
0021200455,0
0021201014,0
0021300735,0
0021301230,0
0021301173,0
0021500563,0
0021400707,0
0021400347,0
0021201121,0
0021700662,0
0021200513,0
0021801047,0
0021801097,0
0021700349,0
0021501137,0
0021400005,0
0021401229,0
0021200161,0
0021301169,0
0021700490,0
0021500950,0
0021800895,0
0021300192,0
0021400635,0
0021200796,0
0021300793,0
0021400489,0
0021700577,0
0021501138,0
0021800780,0
0021700161,0
0021800525,0
0021701007,0
0021200688,0
0021201085,0
0021701147,0
0021701191,0
0021300931,0
0021700469,0
0021300082,0
0021301099,0
0021700513,0
0021801085,0
0021800616,0
0021800800,0
0021801091,0
0021400855,0
0021800811,0
0021300271,0
0021200682,0
0021700854,0
0021400880,0
0021401117,0
0021501208,0
0021400082,0
0021700418,0
0021200445,0
0021400520,0
0021300465,0
0021800135,0
0021200886,0
0021400649,0
0021800958,0
0021700225,0
0021300654,0
0021300980,0
0021400070,0
0021300697,0
0021400678,0
0021500245,0
0021200095,0
0021500021,0
0021201061,0
0021400827,0
0021800119,0
0021400030,0
0021300335,0
0021200961,0
0021500240,0
0021500898,0
0021400816,0
0021501146,0
0021800521,0
0021700407,0
0021301142,0
0021300211,0
0021500196,0
0021300681,0
0021700337,0
0021800577,0
0021200679,0
0021500906,0
0021301199,0
0021801005,0
0021400802,0
0021800346,0
0021300133,0
0021400412,0
0021200654,0
0021500657,0
0021400152,0
0021700927,0
0021500518,0
0021800144,0
0021500151,0
0021700360,0
0021800662,0
0021400573,0
0021300883,0
0021801194,0
0021301098,0
0021700744,0
0021800405,0
0021500988,0
0021400815,0
0021200250,0
0021300042,0
0021400701,0
0021800109,0
0021500840,0
0021800622,0
0021800256,0
0021500388,0
0021800652,0
0021201057,0
0021300855,0
0021500542,0
0021801073,0
0021300224,0
0021300393,0
0021400138,0
0021201191,0
0021300188,0
0021200564,0
0021500374,0
0021700590,0
0021301021,0
0021300913,0
0021400614,0
0021700275,0
0021500004,0
0021400892,0
0021300859,0
0021300411,0
0021300865,0
0021500824,0
0021400796,0
0021800551,0
0021200138,0
0021700756,0
0021500456,0
0021700339,0
0021401159,0
0021200211,0
0021200510,0
0021700367,0
0021200352,0
0021700738,0
0021701098,0
0021700445,0
0021400703,0
0021700356,0
0021200885,0
0021400350,0
0021700431,0
0021500573,0
0021500731,0
0021300844,0
0021400539,0
0021701034,0
0021500663,0
0021700148,0
0021200460,0
0021301154,0
0021700461,0
0021700626,0
0021801142,0
0021800725,0
0021400181,0
0021701133,0
0021200078,0
0021300899,0
0021200242,0
0021401145,0
0021200191,0
0021800355,0
0021700232,0
0021801123,0
0021400071,0
0021400793,0
0021401127,0
0021300858,0
0021400339,0
0021200508,0
0021400101,0
0021800460,0
0021500836,0
0021700282,0
0021201054,0
0021200550,0
0021700779,0
0021301008,0
0021200591,0
0021400032,0
0021301085,0
0021200388,0
0021500472,0
0021300088,0
0021200189,0
0021500441,0
0021500105,0
0021800919,0
0021200783,0
0021700775,0
0021200533,0
0021201109,0
0021700201,0
0021500735,0
0021500053,0
0021700484,0
0021401049,0
0021200169,0
0021200526,0
0021200983,0
0021400425,0
0021700091,0
0021800729,0
0021300610,0
0021200833,0
0021801129,0
0021500559,0
0021800133,0
0021701114,0
0021500682,0
0021200261,0
0021300325,0
0021700347,0
0021300021,0
0021700144,0
0021700813,0
0021400081,0
0021700722,0
0021800219,0
0021500178,0
0021201084,0
0021800689,0
0021300661,0
0021800839,0
0021301218,0
0021400277,0
0021400772,0
0021300617,0
0021801195,0
0021300277,0
0021500292,0
0021300864,0
0021700547,0
0021200548,0
0021700641,0
0021501083,0
0021400418,0
0021700569,0
0021300236,0
0021500919,0
0021300033,0
0021500748,0
0021300530,0
0021400480,0
0021400659,0
0021500699,0
0021200838,0
0021800798,0
0021300558,0
0021500497,0
0021800434,0
0021300027,0
0021300831,0
0021800741,0
0021701061,0
0021200031,0
0021200092,0
0021400819,0
0021700257,0
0021500412,0
0021300226,0
0021500665,0
0021200581,0
0021500927,0
0021400984,0
0021700800,0
0021800117,0
0021200505,0
0021301187,0
0021800666,0
0021700863,0
0021300907,0
0021700305,0
0021500416,0
0021500204,0
0021400442,0
0021800220,0
0021301202,0
0021300891,0
0021700130,0
0021201072,0
0021800416,0
0021400679,0
0021800196,0
0021300704,0
0021800588,0
0021701069,0
0021400690,0
0021401007,0
0021700592,0
0021300215,0
0021800124,0
0021201015,0
0021200087,0
0021701010,0
0021500263,0
0021500051,0
0021200927,0
0021800216,0
0021200222,0
0021401160,0
0021200330,0
0021200552,0
0021500552,0
0021201126,0
0021401006,0
0021201064,0
0021700748,0
0021401101,0
0021300638,0
0021800566,0
0021400479,0
0021300817,0
0021301141,0
0021800876,0
0021200131,0
0021200411,0
0021700222,0
0021500592,0
0021700147,0
0021700453,0
0021300846,0
0021500184,0
0021200331,0
0021500745,0
0021801141,0
0021700308,0
0021300847,0
0021700542,0
0021800024,0
0021200009,0
0021401076,0
0021200647,0
0021701154,0
0021401194,0
0021800393,0
0021300185,0
0021200116,0
0021801156,0
0021700214,0
0021501192,0
0021301030,0
0021500450,0
0021200364,0
0021501002,0
0021400989,0
0021300109,0
0021500065,0
0021400798,0
0021500181,0
0021700005,0
0021700009,0
0021800179,0
0021800344,0
0021200747,0
0021300442,0
0021201086,0
0021401075,0
0021400607,0
0021800150,0
0021200875,0
0021200328,0
0021500362,0
0021300032,0
0021201008,0
0021200096,0
0021300703,0
0021200365,0
0021500400,0
0021400563,0
0021500718,0
0021400901,0
0021700203,0
0021200972,0
0021800598,0
0021500507,0
0021800260,0
0021500268,0
0021300749,0
0021300084,0
0021700862,0
0021700959,0
0021501012,0
0021400734,0
0021300308,0
0021200938,0
0021800930,0
0021301193,0
0021500325,0
0021300448,0
0021401011,0
0021200046,0
0021401176,0
0021200604,0
0021501111,0
0021700732,0
0021500455,0
0021400725,0
0021200360,0
0021800001,0
0021700169,0
0021300356,0
0021300249,0
0021400121,0
0021500773,0
0021200181,0
0021800012,0
0021400932,0
0021500720,0
0021800946,0
0021500529,0
0021700523,0
0021800118,0
0021200620,0
0021701094,0
0021700525,0
0021401102,0
0021501179,0
0021400335,0
0021200847,0
0021500646,0
0021200617,0
0021200305,0
0021800235,0
0021800898,0
0021400449,0
0021400834,0
0021700711,0
0021800841,0
0021200537,0
0021300039,0
0021400238,0
0021500032,0
0021701165,0
0021700273,0
0021700442,0
0021301059,0
0021800852,0
0021201110,0
0021800682,0
0021300608,0
0021300956,0
0021500037,0
0021500878,0
0021700555,0
0021800518,0
0021200543,0
0021300474,0
0021400420,0
0021400251,0
0021800617,0
0021500106,0
0021800504,0
0021500641,0
0021500734,0
0021800314,0
0021300209,0
0021500623,0
0021800217,0
0021400414,0
0021700176,0
0021800501,0
0021301072,0
0021800442,0
0021400190,0
0021701138,0
0021300407,0
0021500880,0
0021500934,0
0021300993,0
0021501123,0
0021300364,0
0021300007,0
0021500688,0
0021400995,0
0021300829,0
0021700014,0
0021400033,0
0021400581,0
0021500891,0
0021500715,0
0021800229,0
0021400704,0
0021200324,0
0021501210,0
0021500483,0
0021400463,0
0021200491,0
0021400445,0
0021701220,0
0021801153,0
0021700034,0
0021800308,0
0021500139,0
0021201070,0
0021300228,0
0021300677,0
0021400261,0
0021401188,0
0021800575,0
0021700786,0
0021300287,0
0021400178,0
0021200946,0
0021301226,0
0021401072,0
0021400740,0
0021400696,0
0021501215,0
0021701023,0
0021500289,0
0021801122,0
0021400982,0
0021801019,0
0021301048,0
0021400561,0
0021501017,0
0021200626,0
0021200490,0
0021301017,0
0021300565,0
0021200396,0
0021300467,0
0021700316,0
0021400009,0
0021300593,0
0021300872,0
0021500677,0
0021200507,0
0021500426,0
0021400331,0
0021301101,0
0021200162,0
0021701194,0
0021300016,0
0021501199,0
0021400349,0
0021301058,0
0021200561,0
0021300130,0
0021800966,0
0021500247,0
0021501028,0
0021200142,0
0021200668,0
0021201132,0
0021701164,0
0021501206,0
0021200996,0
0021400821,0
0021500404,0
0021800148,0
0021400836,0
0021700581,0
0021801146,0
0021800418,0
0021800974,0
0021800889,0
0021400105,0
0021200808,0
0021200738,0
0021300948,0
0021301162,0
0021200236,0
0021500510,0
0021500747,0
0021500728,0
0021300748,0
0021500593,0
0021500477,0
0021200762,0
0021300843,0
0021200605,0
0021200985,0
0021200464,0
0021400468,0
0021700151,0
0021500805,0
0021300998,0
0021500527,0
0021500401,0
0021500419,0
0021800694,0
0021300741,0
0021700849,0
0021500242,0
0021401148,0
0021400411,0
0021801095,0
0021701122,0
0021500038,0
0021700943,0
0021200224,0
0021800888,0
0021200203,0
0021401036,0
0021400612,0
0021501156,0
0021300783,0
0021200030,0
0021701229,0
0021700612,0
0021800248,0
0021700787,0
0021800254,0
0021500721,0
0021300080,0
0021200915,0
0021401010,0
0021800571,0
0021700653,0
0021500227,0
0021800657,0
0021500647,0
0021200226,0
0021500914,0
0021400285,0
0021401030,0
0021300321,0
0021801182,0
0021701184,0
0021400421,0
0021200680,0
0021200962,0
0021200684,0
0021201188,0
0021200153,0
0021501019,0
0021300278,0
0021200462,0
0021401203,0
0021300639,0
0021800926,0
0021500668,0
0021400471,0
0021200112,0
0021200441,0
0021500807,0
0021800298,0
0021700865,0
0021700808,0
0021200135,0
0021200871,0
0021401092,0
0021800763,0
0021401095,0
0021400959,0
0021400336,0
0021400553,0
0021400576,0
0021500384,0
0021501223,0
0021800236,0
0021300498,0
0021400066,0
0021800463,0
0021200969,0
0021500011,0
0021500521,0
0021500386,0
0021800221,0
0021700801,0
0021700543,0
0021500133,0
0021800724,0
0021200998,0
0021800550,0
0021301054,0
0021200295,0
0021800177,0
0021400567,0
0021801165,0
0021701105,0
0021700227,0
0021200485,0
0021200354,0
0021800428,0
0021700205,0
0021301093,0
0021801026,0
0021800746,0
0021700912,0
0021400031,0
0021701177,0
0021800789,0
0021300149,0
0021300774,0
0021700926,0
0021300904,0
0021800100,0
0021400131,0
0021400746,0
0021501141,0
0021200278,0
0021700561,0
0021200994,0
0021701000,0
0021700259,0
0021400334,0
0021400299,0
0021801031,0
0021800186,0
0021400640,0
0021700760,0
0021800338,0
0021400284,0
0021200716,0
0021800673,0
0021800927,0
0021400450,0
0021700570,0
0021301107,0
0021300344,0
0021400761,0
0021701077,0
0021500250,0
0021700974,0
0021500689,0
0021500068,0
0021501077,0
0021300942,0
0021701153,0
0021701197,0
0021300752,0
0021800703,0
0021700690,0
0021300128,0
0021301109,0
0021400634,0
0021500375,0
0021700006,0
0021800438,0
0021701193,0
0021700137,0
0021201062,0
0021300912,0
0021300808,0
0021700003,0
0021200776,0
0021200878,0
0021200136,0
0021800857,0
0021500066,0
0021700512,0
0021701224,0
0021500161,0
0021800754,0
0021200570,0
0021201068,0
0021200757,0
0021400946,0
0021401057,0
0021500376,0
0021500492,0
0021200359,0
0021400302,0
0021800626,0
0021200276,0
0021400386,0
0021501164,0
0021700913,0
0021801110,0
0021700759,0
0021200593,0
0021800224,0
0021200372,0
0021401115,0
0021201117,0
0021500328,0
0021200221,0
0021500017,0
0021400180,0
0021300594,0
0021400893,0
0021800036,0
0021201156,0
0021400226,0
0021400513,0
0021300976,0
0021701081,0
0021200467,0
0021700727,0
0021700270,0
0021800663,0
0021700571,0
0021300615,0
0021300380,0
0021700076,0
0021500876,0
0021400654,0
0021700052,0
0021800815,0
0021300242,0
0021701012,0
0021300041,0
0021500300,0
0021500784,0
0021500792,0
0021301071,0
0021700937,0
0021700925,0
0021700414,0
0021800637,0
0021800854,0
0021800199,0
0021400651,0
0021301090,0
0021300900,0
0021700043,0
0021500514,0
0021800394,0
0021301056,0
0021700803,0
0021300323,0
0021400465,0
0021200589,0
0021700895,0
0021300028,0
0021800123,0
0021400923,0
0021700884,0
0021401123,0
0021300500,0
0021301102,0
0021800096,0
0021200649,0
0021700221,0
0021700950,0
0021800641,0
0021700526,0
0021400841,0
0021201012,0
0021500469,0
0021700037,0
0021801173,0
0021501135,0
0021700077,0
0021800603,0
0021300345,0
0021500101,0
0021801028,0
0021500635,0
0021701045,0
0021500651,0
0021500072,0
0021300597,0
0021200512,0
0021700265,0
0021501068,0
0021200869,0
0021800642,0
0021800610,0
0021401054,0
0021300547,0
0021700957,0
0021300819,0
0021701103,0
0021201018,0
0021200515,0
0021300503,0
0021400699,0
0021300999,0
0021800113,0
0021501021,0
0021700994,0
0021200378,0
0021700817,0
0021700757,0
0021800864,0
0021500654,0
0021800007,0
0021800556,0
0021800231,0
0021200498,0
0021400379,0
0021800120,0
0021200072,0
0021800054,0
0021201105,0
0021400177,0
0021800365,0
0021400600,0
0021500788,0
0021800549,0
0021500639,0
0021700075,0
0021400036,0
0021500625,0
0021500435,0
0021500489,0
0021801016,0
0021700666,0
0021500793,0
0021500816,0
0021300013,0
0021200940,0
0021300497,0
0021500511,0
0021800470,0
0021500873,0
0021500634,0
0021401045,0
0021500159,0
0021300455,0
0021401000,0
0021501142,0
0021200468,0
0021200227,0
0021200137,0
0021200525,0
0021800621,0
0021800995,0
0021301160,0
0021401222,0
0021700806,0
0021700707,0
0021301217,0
0021500666,0
0021800389,0
0021400689,0
0021300370,0
0021301027,0
0021401128,0
0021300792,0
0021501219,0
0021301104,0
0021501230,0
0021400476,0
0021201004,0
0021401058,0
0021700600,0
0021400735,0
0021400202,0
0021400343,0
